Turn,System llh,MLM llh,USR DLcontext,USR DLfact,Overall Human Rating,Interesting,Engaging,Specific,Relevant,Correct,Semantically Appropriate,Understandable,Fluent,Total nodes,Total edges,Average degree,Average degree centrality,Average closeness,Average degree connectivity,Average assortativity,Average node connectivity,Number of components,Number of strong components,Centrality entropy,Closeness entropy,Sparseness,Total classes,Total properties,Total instances,Total entities,Property class ratio,Average population,Class property ratio,Attribute richness,Inheritance richness,Relationship richness,Total concept assertions,Total role assertions,Total general concept inclusions,Total axioms,Total aBox axioms,Total tBox axioms,Total triples,Total world instances,Total statements,Total perspectives,Total mentions,Total conflicts,Total sources,Total interactions,Total utterances,Ratio statement to triples,Ratio perspectives to triples,Ratio conflicts to triples,Ratio perspectives to statements,Ratio mentions to statements,Ratio conflicts to statements,Average perspectives per statement,Average mentions per statement,Average turns per interaction,Average statements per source,Average perspectives per source
0.0,0.14410678108696218,0.6100746191130397,0.001329569025,0.81609744,,,,,,,,,,2870.0,7906.0,5.509407665505226,0.0019203233410614242,0.0017210902516714033,0.8596768057594533,-0.11746526166008,0.0,3.0,-0.11746526166008,10.048989987248376,2.727609284582613,0.000958613070451262,294.0,267.0,1306.0,1600.0,0.9081632653061225,4.442176870748299,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1306.0,456.0,644.0,2769.0,1762.0,1007.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.3809813859269638,0.68163854,0.796168,,,,,,,,,,2870.0,7906.0,5.509407665505226,0.0019203233410614242,0.0017210902516714033,0.8596768057594533,-0.11746526166008,0.0,3.0,-0.11746526166008,10.048989987248376,2.727609284582613,0.000958613070451262,294.0,267.0,1306.0,1600.0,0.9081632653061225,4.442176870748299,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1306.0,456.0,644.0,2769.0,1762.0,1007.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.25509378490757467,0.5959963050866223,0.99716645,0.74840045,,,,,,,,,,2870.0,7906.0,5.509407665505226,0.0019203233410614242,0.0017210902516714033,0.8596768057594533,-0.11746526166008,0.0,3.0,-0.11746526166008,10.048989987248376,2.727609284582613,0.000958613070451262,294.0,267.0,1306.0,1600.0,0.9081632653061225,4.442176870748299,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1306.0,456.0,644.0,2769.0,1762.0,1007.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0967779530518732,0.9857895,0.73552406,,,,,,,,,,2929.0,8021.0,5.476954592010925,0.0018705446010966278,0.0016962879805778137,0.8700331834873309,-0.11521514267001977,0.0,3.0,-0.11521514267001977,10.087153396139907,2.735172100466897,0.0009337873545539647,294.0,267.0,1352.0,1646.0,0.9081632653061225,4.598639455782313,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1352.0,481.0,644.0,2840.0,1833.0,1007.0,8021.0,5.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.00037401820221917467,0.00012467273407305821,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
4.0,0.5643311030290685,0.7710111610768735,0.98693943,0.75663704,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2929.0,8021.0,5.476954592010925,0.0018705446010966278,0.0016962879805778137,0.8700331834873309,-0.11521514267001977,0.0,3.0,-0.11521514267001977,10.087153396139907,2.735172100466897,0.0009337873545539647,294.0,267.0,1352.0,1646.0,0.9081632653061225,4.598639455782313,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1352.0,481.0,644.0,2840.0,1833.0,1007.0,8021.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.00037401820221917467,0.00012467273407305821,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
5.0,0.0,0.3109719700898711,0.057770118,0.40660393,,,,,,,,,,2948.0,8070.0,5.474898236092266,0.0018577869820469173,0.0016972089230273906,0.8748800006965537,-0.11552919467878778,0.0,3.0,-0.11552919467878778,10.101375595962532,2.736829076661362,0.0009274277434831517,294.0,267.0,1367.0,1661.0,0.9081632653061225,4.649659863945578,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1367.0,501.0,644.0,2875.0,1868.0,1007.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
6.0,0.5307367729628776,0.778833177989167,0.9983044,0.067590795,4.0,3.25,3.75,3.25,3.5,4.0,4.0,4.25,4.25,2948.0,8070.0,5.474898236092266,0.0018577869820469173,0.0016972089230273906,0.8748800006965537,-0.11552919467878778,0.0,3.0,-0.11552919467878778,10.101375595962532,2.736829076661362,0.0009274277434831517,294.0,267.0,1367.0,1661.0,0.9081632653061225,4.649659863945578,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1367.0,501.0,644.0,2875.0,1868.0,1007.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
7.0,0.3186487430331876,0.5332336749659935,0.37073445,0.058811873,,,,,,,,,,2948.0,8070.0,5.474898236092266,0.0018577869820469173,0.0016972089230273906,0.8748800006965537,-0.11552919467878778,0.0,3.0,-0.11552919467878778,10.101375595962532,2.736829076661362,0.0009274277434831517,294.0,267.0,1367.0,1661.0,0.9081632653061225,4.649659863945578,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1367.0,501.0,644.0,2875.0,1868.0,1007.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
8.0,0.014582670115769926,0.33013914397510946,0.5716542,0.054469716,2.5,1.5,1.0,1.25,1.0,1.25,1.25,4.25,4.25,2948.0,8070.0,5.474898236092266,0.0018577869820469173,0.0016972089230273906,0.8748800006965537,-0.11552919467878778,0.0,3.0,-0.11552919467878778,10.101375595962532,2.736829076661362,0.0009274277434831517,294.0,267.0,1367.0,1661.0,0.9081632653061225,4.649659863945578,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1367.0,501.0,644.0,2875.0,1868.0,1007.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
9.0,0.7677258011169739,0.8802330371179428,0.38962993,0.10061553,,,,,,,,,,2948.0,8070.0,5.474898236092266,0.0018577869820469173,0.0016972089230273906,0.8748800006965537,-0.11552919467878778,0.0,3.0,-0.11552919467878778,10.101375595962532,2.736829076661362,0.0009274277434831517,294.0,267.0,1367.0,1661.0,0.9081632653061225,4.649659863945578,1.101123595505618,0.14232209737827714,2.292134831460674,0.3037542662116041,1367.0,501.0,644.0,2875.0,1868.0,1007.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
