Turn,System llh,MLM llh,USR DLcontext,USR DLfact,Overall Human Rating,Interesting,Engaging,Specific,Relevant,Correct,Semantically Appropriate,Understandable,Fluent,GROUP A - Total nodes,GROUP A - Total edges,GROUP A - Average degree,GROUP A - Average degree centrality,GROUP A - Average closeness,GROUP A - Average degree connectivity,GROUP A - Average assortativity,GROUP A - Average node connectivity,GROUP A - Number of components,GROUP A - Number of strong components,GROUP A - Centrality entropy,GROUP A - Closeness entropy,GROUP A - Sparseness,GROUP B - Total classes,GROUP B - Total properties,GROUP B - Average population,GROUP B - Attribute richness,GROUP B - Relationship richness,GROUP B - Total axioms,GROUP C - Total triples,GROUP C - Total world instances,GROUP C - Total claims,GROUP C - Total perspectives,GROUP C - Total mentions,GROUP C - Total conflicts,GROUP C - Total sources,GROUP C - Total interactions,GROUP C - Total utterances,GROUP C - Ratio claim to triples,GROUP C - Ratio perspectives to triples,GROUP C - Ratio conflicts to triples,GROUP C - Ratio perspectives to claims,GROUP C - Ratio mentions to claims,GROUP C - Ratio conflicts to claims,GROUP C - Average perspectives per claim,GROUP C - Average mentions per claim,GROUP C - Average turns per interaction,GROUP C - Average claims per source,GROUP C - Average perspectives per source
0.0,0.14410678108696218,0.6100746191130397,0.001329569025,0.81609744,,,,,,,,,,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714035,0.859676805759453,-0.11746526166007998,0.0,3.0,-0.11746526166007998,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.3809813859269638,0.68163854,0.796168,,,,,,,,,,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714035,0.859676805759453,-0.11746526166007998,0.0,3.0,-0.11746526166007998,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.25509378490757467,0.5959963050866223,0.99716645,0.74840045,,,,,,,,,,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714035,0.859676805759453,-0.11746526166007998,0.0,3.0,-0.11746526166007998,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0967779530518732,0.9857895,0.73552406,,,,,,,,,,2929.0,8021.0,5.476954592010925,0.0018705446010966278,0.001696287980577814,0.8700331834873309,-0.11521514267001975,0.0,3.0,-0.11521514267001975,10.087153396139907,8.631596383954307,0.0009337873545539647,294.0,267.0,4.598639455782313,0.14232209737827714,0.3037542662116041,2840.0,8021.0,5.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.00037401820221917467,0.00012467273407305821,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
4.0,0.5643311030290685,0.7710111610768735,0.98693943,0.75663704,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2929.0,8021.0,5.476954592010925,0.0018705446010966278,0.001696287980577814,0.8700331834873309,-0.11521514267001975,0.0,3.0,-0.11521514267001975,10.087153396139907,8.631596383954307,0.0009337873545539647,294.0,267.0,4.598639455782313,0.14232209737827714,0.3037542662116041,2840.0,8021.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.00037401820221917467,0.00012467273407305821,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
5.0,0.0,0.3109719700898711,0.057770118,0.40660393,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2948.0,8070.0,5.474898236092266,0.0018577869820469177,0.0016972089230273906,0.8748800006965537,-0.11552919467878785,0.0,3.0,-0.11552919467878785,10.101375595962528,8.668073337094079,0.0009274277434831517,294.0,267.0,4.649659863945578,0.14232209737827714,0.3037542662116041,2875.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
6.0,0.5307367729628776,0.778833177989167,0.9983044,0.067590795,4.0,3.25,3.75,3.25,3.5,4.0,4.0,4.25,4.25,2948.0,8070.0,5.474898236092266,0.0018577869820469177,0.0016972089230273906,0.8748800006965537,-0.11552919467878785,0.0,3.0,-0.11552919467878785,10.101375595962528,8.668073337094079,0.0009274277434831517,294.0,267.0,4.649659863945578,0.14232209737827714,0.3037542662116041,2875.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
7.0,0.3186487430331876,0.5332336749659935,0.37073445,0.058811873,4.0,3.25,3.75,3.25,3.5,4.0,4.0,4.25,4.25,2948.0,8070.0,5.474898236092266,0.0018577869820469177,0.0016972089230273906,0.8748800006965537,-0.11552919467878785,0.0,3.0,-0.11552919467878785,10.101375595962528,8.668073337094079,0.0009274277434831517,294.0,267.0,4.649659863945578,0.14232209737827714,0.3037542662116041,2875.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
8.0,0.014582670115769926,0.33013914397510946,0.5716542,0.054469716,2.5,1.5,1.0,1.25,1.0,1.25,1.25,4.25,4.25,2948.0,8070.0,5.474898236092266,0.0018577869820469177,0.0016972089230273906,0.8748800006965537,-0.11552919467878785,0.0,3.0,-0.11552919467878785,10.101375595962528,8.668073337094079,0.0009274277434831517,294.0,267.0,4.649659863945578,0.14232209737827714,0.3037542662116041,2875.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
9.0,0.7677258011169739,0.8802330371179428,0.38962993,0.10061553,2.5,1.5,1.0,1.25,1.0,1.25,1.25,4.25,4.25,2948.0,8070.0,5.474898236092266,0.0018577869820469177,0.0016972089230273906,0.8748800006965537,-0.11552919467878785,0.0,3.0,-0.11552919467878785,10.101375595962528,8.668073337094079,0.0009274277434831517,294.0,267.0,4.649659863945578,0.14232209737827714,0.3037542662116041,2875.0,8070.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004956629491945477,0.00024783147459727387,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
